log_file,label,total_duration,time_until_first_answer,time_between_last_answer_and_submit,mean_time_per_question,std_dev_time_per_question,median_time_per_question,min_time_per_question,max_time_per_question,num_tab_switches,num_answer_changes,num_revisits,num_questions_attempted,accuracy,mean_time_z_score,min_time_z_score,max_time_z_score,std_dev_time_z_score,accuracy_deviation,tab_switch_deviation,answer_change_deviation,proportion_questions_fast,proportion_questions_correct_and_fast,proportion_questions_with_tab_switch,answer_change_rate
normal_detailed_average_0477.json,0,3313.937,57.687,1.129,110.4646,51.8698,98.231,58.089,218.824,0,3,2,30,0.7333,0.6144,-0.5728,1.4788,0.4242,-0.0472,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0498.json,0,3234.774,80.206,2.097,107.8258,50.3165,86.176,52.77,227.17,0,0,1,30,0.7667,0.5486,-0.2238,1.4943,0.4523,-0.0138,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_average_0162.json,0,3359.532,54.306,1.544,111.9844,51.5799,96.374,43.819,217.282,0,4,2,30,0.7333,0.6607,-0.548,1.8439,0.5736,-0.0472,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_pre_knowledge_0491.json,1,1322.551,22.945,1.849,44.085,10.6982,41.9935,24.278,71.661,0,1,1,30,0.9667,-1.1154,-1.7346,-0.3702,0.3045,0.1862,-2.686,-2.414,0.1,0.1,0.0,0.0333
cheat_various_cheater_slow_careful_0433.json,1,2610.748,64.682,1.499,87.0249,19.9816,86.894,56.414,127.692,0,3,2,30,0.9333,0.2133,-0.3564,0.9223,0.3576,0.1528,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_pre_knowledge_0429.json,1,1273.026,35.712,0.512,42.4342,8.9438,41.5315,24.686,61.601,0,0,1,30,1.0,-1.1761,-1.771,-0.6115,0.2643,0.2195,-2.686,-3.414,0.1333,0.1333,0.0,0.0
cheat_various_pre_knowledge_0079.json,1,1321.204,33.126,1.499,44.0401,13.4919,42.6245,22.2,77.552,0,1,1,30,0.9667,-1.1386,-1.7857,0.0291,0.3412,0.1862,-2.686,-2.414,0.1,0.1,0.0,0.0333
cheat_various_cheater_smart_0323.json,1,1920.85,38.909,1.788,64.0283,20.1702,62.21,28.11,103.312,1,1,1,30,0.8667,-0.5863,-1.4345,0.4677,0.3688,0.0862,-1.686,-2.414,0.0,0.0,0.0333,0.0333
normal_detailed_overconfident_0098.json,0,2144.59,51.195,1.535,71.4863,30.3131,62.1985,30.554,142.621,0,0,1,30,0.5,-0.467,-1.281,0.2638,0.4048,-0.2805,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_struggler_0271.json,0,2225.948,29.567,1.408,101.1795,74.5671,87.135,4.402,354.738,0,10,5,22,0.4091,0.3975,-1.7781,3.2133,1.2778,-0.3729,-1.938,7.465,0.0455,0.0,0.0,0.4545
cheat_various_pre_knowledge_0350.json,1,1219.627,34.156,2.128,40.6542,12.6055,38.534,24.298,70.107,0,0,1,30,0.9333,-1.2784,-1.8668,-0.8298,0.3044,0.1528,-2.686,-3.414,0.3,0.3,0.0,0.0
cheat_various_cheater_tab_switcher_0232.json,1,2195.445,43.35,1.734,73.1815,12.4002,74.408,45.526,92.221,17,1,2,30,0.8667,-0.098,-0.8979,1.6514,0.6804,0.0862,14.314,-2.414,0.0,0.0,0.5667,0.0333
normal_detailed_average_0436.json,0,3213.03,54.48,1.0,107.101,48.82,90.7705,51.817,208.392,0,3,1,30,0.8,0.5323,-0.2243,1.8022,0.5195,0.0195,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0022.json,1,2702.353,58.844,1.82,90.0784,23.3817,83.28,56.882,135.038,1,9,1,30,0.8667,0.2781,-0.2508,1.3853,0.3991,0.0862,-1.686,5.586,0.0,0.0,0.0333,0.3
normal_detailed_slow_careful_0417.json,0,3587.898,49.684,0.0,137.9961,72.1044,129.364,0.0,275.579,0,4,2,26,0.76,1.3701,-1.8417,3.0156,1.004,-0.0125,-2.326,1.049,0.0385,0.0,0.0,0.1538
cheat_various_cheater_slow_careful_0472.json,1,2617.606,63.395,2.352,87.2535,20.1035,83.8105,57.026,125.549,0,2,1,30,0.9333,0.2163,-0.2972,0.8203,0.3415,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0188.json,1,2607.54,65.117,0.8,86.918,22.3653,82.9865,51.777,130.299,1,2,1,30,0.8667,0.1731,-0.2718,0.8439,0.312,0.0862,-1.686,-1.414,0.0,0.0,0.0333,0.0667
normal_detailed_struggler_0267.json,0,2451.488,34.921,1.706,106.5864,91.2381,74.351,19.141,385.192,0,10,7,23,0.3913,0.2235,-1.9532,3.6215,1.3327,-0.4,-2.07,7.351,0.1304,0.0435,0.0,0.4348
cheat_various_cheater_smart_0159.json,1,1871.82,51.734,1.375,62.394,16.0855,62.649,31.209,96.951,3,2,2,30,0.9667,-0.5755,-1.3186,0.2505,0.3678,0.1862,0.314,-1.414,0.0,0.0,0.1,0.0667
normal_detailed_overconfident_0348.json,0,1977.715,33.388,1.582,65.9238,30.8064,62.1,10.191,130.818,0,1,1,30,0.5,-0.652,-2.3841,0.6186,0.6527,-0.2805,-2.686,-2.414,0.1,0.1,0.0,0.0333
normal_detailed_topper_0238.json,0,2599.178,55.221,1.886,86.6393,41.2096,76.413,33.503,157.715,0,0,1,30,0.8,-0.1238,-1.1476,0.702,0.4844,0.0195,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_slow_careful_0381.json,0,3581.915,99.601,0.0,132.6635,76.8707,117.556,0.0,282.6,0,7,3,27,0.7692,1.365,-2.9082,3.5156,1.2297,-0.02,-2.416,3.897,0.037,0.0,0.0,0.2593
cheat_various_pre_knowledge_0468.json,1,1280.334,36.086,2.041,42.6778,11.9973,40.22,21.412,72.676,0,0,1,30,0.9667,-1.1877,-1.9023,-0.3162,0.3081,0.1862,-2.686,-3.414,0.1333,0.1,0.0,0.0
cheat_various_pre_knowledge_0038.json,1,1177.824,41.418,1.293,39.2608,10.5851,39.7655,16.648,61.168,0,0,1,30,0.9667,-1.2668,-2.1402,-0.7437,0.3271,0.1862,-2.686,-3.414,0.1667,0.1667,0.0,0.0
cheat_various_cheater_smart_0362.json,1,1992.67,58.544,0.53,66.4223,19.6366,64.345,28.001,103.419,3,1,4,30,1.0,-0.4814,-1.4302,0.6243,0.4333,0.2195,0.314,-2.414,0.0,0.0,0.1,0.0333
normal_detailed_overconfident_0036.json,0,2044.363,37.609,1.998,68.1454,31.0111,65.186,15.556,124.157,0,0,1,30,0.5667,-0.5709,-2.1863,0.5888,0.567,-0.2138,-2.686,-3.414,0.0333,0.0333,0.0,0.0
cheat_various_cheater_smart_0227.json,1,2020.229,54.941,1.427,67.341,17.4809,66.793,27.141,93.121,7,1,1,30,1.0,-0.4156,-1.5045,0.5202,0.4221,0.2195,4.314,-2.414,0.0333,0.0333,0.2333,0.0333
normal_detailed_topper_0003.json,0,2401.135,38.498,2.03,80.0378,41.0344,65.977,36.161,161.39,0,0,1,30,0.9333,-0.3316,-0.9864,0.4887,0.4521,0.1528,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_average_0174.json,0,3301.857,65.754,1.891,110.0619,44.2566,101.887,52.332,221.017,0,8,1,30,0.7667,0.7465,-0.1721,2.0969,0.5836,-0.0138,-2.686,4.586,0.0,0.0,0.0,0.2667
cheat_various_cheater_tab_switcher_0336.json,1,2111.555,73.376,0.968,70.3852,18.0444,69.9105,40.966,113.502,14,1,1,30,0.9333,-0.1989,-1.3285,1.4499,0.7735,0.1528,11.314,-2.414,0.0,0.0,0.4667,0.0333
normal_detailed_topper_0280.json,0,2511.573,44.696,1.307,83.7191,38.7682,72.3785,34.936,163.499,0,0,1,30,0.9333,-0.1778,-1.0381,0.6048,0.3385,0.1528,-2.686,-3.414,0.0,0.0,0.0,0.0
cheat_various_cheater_slow_careful_0219.json,1,2562.367,65.22,6.032,85.4122,19.8677,80.0355,52.462,121.14,0,3,2,30,0.8667,0.1558,-0.2865,0.8326,0.3609,0.0862,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_struggler_0375.json,0,2176.54,18.21,1.0,103.6448,85.7658,75.519,13.065,389.085,0,11,4,21,0.4762,0.1727,-2.2827,3.6995,1.3504,-0.2994,-1.847,8.604,0.0952,0.0,0.0,0.5238
normal_detailed_overconfident_0108.json,0,2179.079,35.069,1.695,72.636,28.9291,68.8265,24.703,147.148,0,0,1,30,0.6,-0.3821,-1.6412,0.3893,0.4584,-0.1805,-2.686,-3.414,0.0333,0.0333,0.0,0.0
cheat_various_cheater_tab_switcher_0208.json,1,2078.259,50.478,1.355,69.2753,15.4048,69.7325,33.352,106.33,19,1,1,30,0.9333,-0.2551,-1.6011,1.4205,0.6347,0.1528,16.314,-2.414,0.0333,0.0333,0.6333,0.0333
cheat_various_pre_knowledge_0151.json,1,1233.077,39.732,1.22,41.1026,10.62,41.393,16.809,58.502,0,2,1,30,0.9667,-1.2247,-2.2314,-0.4473,0.3283,0.1862,-2.686,-1.414,0.2,0.1667,0.0,0.0667
normal_detailed_average_0158.json,0,3536.555,61.272,1.144,117.8852,46.8662,110.1255,50.223,225.939,0,8,1,30,0.7333,0.9506,-0.1878,3.1748,0.7012,-0.0472,-2.686,4.586,0.0,0.0,0.0,0.2667
normal_detailed_struggler_0070.json,0,2606.884,16.472,2.08,113.3428,92.2768,97.857,3.634,338.499,0,8,1,23,0.5217,0.2983,-2.0806,3.1947,1.5246,-0.2525,-2.046,5.374,0.1304,0.087,0.0,0.3478
cheat_various_pre_knowledge_0014.json,1,1304.97,30.439,0.678,43.499,11.6192,43.003,26.871,72.173,0,0,1,30,0.9667,-1.1403,-1.8904,-0.2254,0.3736,0.1862,-2.686,-3.414,0.1333,0.1333,0.0,0.0
normal_detailed_struggler_0359.json,0,2321.663,12.935,1.709,96.736,89.7056,68.9295,10.99,357.806,0,10,6,24,0.2917,-0.0498,-2.4112,3.2567,1.5074,-0.4983,-2.155,7.23,0.1667,0.0833,0.0,0.4167
normal_detailed_overconfident_0333.json,0,2004.787,49.165,1.0,66.8262,33.0526,60.604,19.881,141.732,0,1,1,30,0.4667,-0.6341,-1.9093,0.2048,0.6052,-0.3138,-2.686,-2.414,0.1,0.1,0.0,0.0333
normal_detailed_average_0334.json,0,3462.236,77.944,2.174,115.4079,54.4387,96.6855,54.528,262.499,0,3,1,30,0.8667,0.7759,-0.7374,2.5118,0.5926,0.0862,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_topper_0039.json,0,2519.621,45.002,1.25,83.9874,36.6265,75.7825,31.864,151.209,0,3,1,30,0.8333,-0.1463,-1.2812,0.3405,0.3735,0.0528,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_struggler_0089.json,0,2383.539,59.781,1.004,99.3141,78.2796,77.594,4.023,293.748,0,8,5,24,0.5,0.228,-1.8244,2.6054,1.3374,-0.279,-2.123,5.245,0.0833,0.0417,0.0,0.3333
normal_detailed_slow_careful_0180.json,0,3527.373,70.274,0.0,141.0949,76.7204,121.892,0.0,277.765,0,10,1,25,0.75,1.3467,-3.1024,4.2547,1.3337,-0.0297,-2.221,7.134,0.04,0.0,0.0,0.4
cheat_various_cheater_tab_switcher_0160.json,1,2092.973,77.673,1.038,69.7658,12.3701,69.031,50.677,101.021,19,0,1,30,0.9667,-0.1829,-0.9923,1.2322,0.6561,0.1862,16.314,-3.414,0.0,0.0,0.6333,0.0
cheat_various_cheater_slow_careful_0223.json,1,2618.281,68.267,1.573,87.276,19.2814,82.772,60.065,122.293,0,3,1,30,0.7333,0.2375,-0.265,1.71,0.4495,-0.0472,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0389.json,1,2570.735,56.98,1.843,85.6912,21.3363,83.0605,53.4,121.394,0,1,1,30,0.9333,0.1408,-0.3223,1.0528,0.3125,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_smart_0071.json,1,1888.502,35.431,1.092,62.9501,19.859,62.8025,30.585,96.93,3,2,3,30,0.9333,-0.5624,-1.4001,0.8552,0.611,0.1528,0.314,-1.414,0.0,0.0,0.1,0.0667
cheat_various_cheater_slow_careful_0018.json,1,2606.802,59.58,1.356,86.8934,21.7228,84.457,50.23,133.444,0,2,1,30,0.9,0.1829,-0.2474,0.9704,0.3474,0.1195,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_average_0119.json,0,3442.537,49.908,1.18,114.7512,55.5783,90.6695,51.441,261.643,0,6,2,30,0.6667,0.7291,-0.3262,1.8957,0.5132,-0.1138,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_tab_switcher_0422.json,1,2128.543,59.059,0.5,70.9514,17.9199,68.6915,42.901,109.37,18,0,1,30,0.7667,-0.2008,-1.2152,0.9066,0.5202,-0.0138,15.314,-3.414,0.0,0.0,0.6,0.0
cheat_various_cheater_tab_switcher_0137.json,1,2071.227,50.049,1.189,69.0409,15.3081,71.027,43.978,109.507,14,0,1,30,0.8,-0.2703,-0.9617,1.3917,0.6031,0.0195,11.314,-3.414,0.0,0.0,0.4667,0.0
normal_detailed_struggler_0031.json,0,2118.193,25.77,1.238,100.8663,79.7063,69.094,4.072,280.971,0,6,3,21,0.4286,0.1805,-2.7579,2.3311,1.3755,-0.3617,-1.883,3.557,0.0952,0.0476,0.0,0.2857
cheat_various_pre_knowledge_0239.json,1,1161.776,38.532,1.304,38.7259,9.7329,38.907,21.284,58.951,0,0,1,30,0.9667,-1.3178,-1.8859,-0.8765,0.254,0.1862,-2.686,-3.414,0.2667,0.2667,0.0,0.0
normal_detailed_average_0302.json,0,3319.673,55.121,1.818,110.6558,47.8352,99.014,51.723,224.285,0,7,1,30,0.7333,0.6851,-0.1052,1.7785,0.5416,-0.0472,-2.686,3.586,0.0,0.0,0.0,0.2333
cheat_various_cheater_smart_0401.json,1,1913.209,48.612,1.576,63.7736,19.6724,65.219,22.59,94.998,4,3,1,30,0.9333,-0.5348,-1.7261,0.8545,0.6155,0.1528,1.314,-0.414,0.0667,0.0667,0.1333,0.1
cheat_various_cheater_tab_switcher_0269.json,1,2166.116,74.117,0.963,72.2039,17.8472,68.5775,47.583,116.999,12,1,1,30,0.8667,-0.14,-1.1741,1.076,0.648,0.0862,9.314,-2.414,0.0,0.0,0.4,0.0333
normal_detailed_average_0181.json,0,3284.981,56.473,1.433,109.4994,44.5667,90.212,52.07,197.176,0,3,1,30,0.6667,0.6681,-0.0744,1.6581,0.4659,-0.1138,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_overconfident_0186.json,0,1999.405,50.584,1.563,66.6468,33.0577,58.0285,24.273,153.802,0,2,1,30,0.5667,-0.6352,-1.8554,0.3791,0.5734,-0.2138,-2.686,-1.414,0.1,0.0333,0.0,0.0667
normal_detailed_struggler_0046.json,0,2158.352,66.195,1.716,102.7787,55.4224,99.744,19.017,250.65,0,12,6,21,0.4286,0.4222,-2.1141,1.9434,1.002,-0.3462,-1.837,9.615,0.0476,0.0476,0.0,0.5714
cheat_various_cheater_slow_careful_0311.json,1,2609.174,57.123,0.875,86.9725,22.8876,81.9565,53.328,132.373,0,4,1,30,0.9333,0.1723,-0.264,1.0272,0.3575,0.1528,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_topper_0367.json,0,2485.218,43.399,1.0,82.8406,38.9903,71.165,38.785,152.709,0,1,1,30,0.9333,-0.2153,-0.8227,0.4588,0.4073,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_average_0355.json,0,3487.789,84.075,1.525,116.2596,55.8057,106.071,49.449,252.891,0,5,1,30,0.8,0.8225,-0.3454,2.1166,0.7047,0.0195,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_struggler_0441.json,0,2346.621,27.849,1.02,97.7759,90.4123,65.659,15.945,332.051,0,9,4,24,0.5833,0.0427,-2.1335,2.9529,1.3977,-0.2025,-2.152,6.294,0.1667,0.0833,0.0,0.375
cheat_various_cheater_slow_careful_0487.json,1,2551.708,55.22,1.381,85.0569,21.4049,81.0035,53.659,129.476,0,1,2,30,0.9333,0.129,-0.3501,1.1916,0.3774,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_pre_knowledge_0075.json,1,1234.783,30.67,1.469,41.1594,9.262,40.651,24.751,60.762,0,1,1,30,0.9333,-1.2094,-1.6682,-0.6194,0.256,0.1528,-2.686,-2.414,0.1333,0.1333,0.0,0.0333
cheat_various_pre_knowledge_0425.json,1,1358.855,36.103,1.52,45.2952,11.2747,45.1285,30.125,75.211,0,0,1,30,1.0,-1.0934,-1.5818,-0.4572,0.2454,0.2195,-2.686,-3.414,0.0667,0.0667,0.0,0.0
normal_detailed_average_0093.json,0,3286.794,62.933,2.102,109.5598,50.2329,92.0465,59.03,209.716,0,3,1,30,0.6667,0.612,-0.297,1.4164,0.4481,-0.1138,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0192.json,1,2571.691,61.39,0.914,85.723,21.6367,83.9145,50.004,125.402,0,1,1,30,0.9,0.1365,-0.306,0.7762,0.2908,0.1195,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_struggler_0154.json,0,3341.144,44.171,1.439,133.6458,96.7201,93.179,25.435,371.487,0,12,2,25,0.52,0.8601,-1.8221,4.1177,1.4903,-0.2507,-2.224,9.156,0.08,0.04,0.0,0.48
cheat_various_cheater_smart_0155.json,1,1875.399,53.827,1.346,62.5133,21.7498,63.8475,15.497,111.616,3,1,3,30,0.9667,-0.6366,-2.1694,0.4158,0.5111,0.1862,0.314,-2.414,0.0333,0.0333,0.1,0.0333
cheat_various_cheater_tab_switcher_0044.json,1,2064.155,55.602,0.859,68.8052,15.6414,66.352,47.409,104.159,12,0,2,30,0.9,-0.2839,-1.0425,1.0823,0.5687,0.1195,9.314,-3.414,0.0,0.0,0.4,0.0
cheat_various_cheater_tab_switcher_0414.json,1,2060.043,56.869,0.516,68.6681,14.4561,67.418,50.8,100.3,12,0,1,30,0.9333,-0.2168,-1.0919,1.2625,0.6427,0.1528,9.314,-3.414,0.0,0.0,0.4,0.0
normal_detailed_overconfident_0128.json,0,2144.102,39.839,1.0,71.4701,30.0673,65.5365,22.415,133.697,0,1,1,30,0.6333,-0.4726,-1.7358,0.4361,0.4647,-0.1472,-2.686,-2.414,0.0333,0.0333,0.0,0.0333
normal_detailed_average_0085.json,0,3309.976,61.765,1.394,110.3325,45.5738,100.4405,48.194,212.282,0,8,1,30,0.7667,0.6877,-0.2976,1.5218,0.475,-0.0138,-2.686,4.586,0.0,0.0,0.0,0.2667
cheat_various_pre_knowledge_0258.json,1,1244.302,26.011,1.122,41.4767,8.6851,40.178,26.988,57.446,0,0,1,30,1.0,-1.2128,-1.694,-0.6998,0.2576,0.2195,-2.686,-3.414,0.1667,0.1667,0.0,0.0
cheat_various_cheater_smart_0102.json,1,2022.238,34.645,1.584,67.4079,20.035,69.83,38.238,101.689,6,3,2,30,0.8667,-0.4513,-1.216,0.4071,0.3859,0.0862,3.314,-0.414,0.0,0.0,0.2,0.1
normal_detailed_struggler_0396.json,0,2389.986,52.469,1.543,103.9124,73.9544,96.676,7.588,280.306,0,7,4,23,0.4348,0.3701,-2.529,2.399,1.2861,-0.3623,-2.062,4.353,0.0435,0.0435,0.0,0.3043
normal_detailed_topper_0326.json,0,2474.584,44.482,1.51,82.4861,39.7443,71.176,37.369,150.62,0,0,1,30,0.8667,-0.2478,-0.9025,0.4292,0.403,0.0862,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_average_0314.json,0,3166.04,74.526,1.763,105.5347,42.0626,98.269,45.526,188.985,0,7,2,30,0.7333,0.5583,-0.4526,1.8595,0.5452,-0.0472,-2.686,3.586,0.0,0.0,0.0,0.2333
cheat_various_cheater_tab_switcher_0156.json,1,2092.23,71.715,0.5,69.741,17.6049,66.4275,39.555,122.987,15,0,3,30,0.9,-0.2697,-1.4045,0.9546,0.5754,0.1195,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_pre_knowledge_0034.json,1,1288.733,41.492,2.518,42.9578,10.051,42.6335,28.91,64.261,0,1,1,30,1.0,-1.1288,-1.8094,0.1274,0.3987,0.2195,-2.686,-2.414,0.1667,0.1667,0.0,0.0333
normal_detailed_average_0197.json,0,3341.513,76.756,1.0,111.3838,53.4847,88.878,46.825,217.844,0,7,1,30,0.7,0.6319,-0.3759,1.7428,0.5551,-0.0805,-2.686,3.586,0.0,0.0,0.0,0.2333
normal_detailed_average_0178.json,0,3160.8,69.028,1.966,105.36,46.4508,91.004,51.308,219.204,0,4,1,30,0.7333,0.5354,-0.6039,2.1233,0.6223,-0.0472,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_overconfident_0368.json,0,2026.151,34.69,1.888,67.5384,34.0465,55.316,21.23,131.794,0,0,1,30,0.4,-0.6633,-1.836,0.4492,0.5961,-0.3805,-2.686,-3.414,0.1,0.0333,0.0,0.0
cheat_various_cheater_smart_0483.json,1,1933.041,37.129,1.147,64.4347,18.3759,64.27,35.212,105.183,7,3,1,30,0.9667,-0.494,-1.3845,0.762,0.4654,0.1862,4.314,-0.414,0.0,0.0,0.2333,0.1
normal_detailed_average_0103.json,0,3297.403,64.796,1.557,109.9134,54.5929,87.142,49.711,208.069,0,5,1,30,0.4667,0.5847,-0.5719,2.2132,0.7082,-0.3138,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_slow_careful_0452.json,1,2609.625,67.933,1.36,86.9875,19.5341,82.0345,53.256,119.409,0,1,1,30,0.8333,0.2182,-0.3105,1.1984,0.4076,0.0528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_tab_switcher_0438.json,1,2040.025,72.319,0.54,68.0008,13.2128,69.505,34.175,100.581,15,1,2,30,0.9,-0.2092,-1.3637,1.3585,0.6847,0.1195,12.314,-2.414,0.0,0.0,0.5,0.0333
normal_detailed_overconfident_0104.json,0,1990.818,51.614,1.855,66.3606,32.2119,63.7395,16.399,139.577,0,2,1,30,0.3667,-0.6325,-2.0384,0.9069,0.7254,-0.4138,-2.686,-1.414,0.1667,0.1333,0.0,0.0667
normal_detailed_struggler_0494.json,0,2401.94,34.367,2.361,100.0808,77.8658,86.9215,16.886,379.304,0,9,4,24,0.5,0.2249,-2.0899,3.4898,1.4329,-0.2834,-2.169,6.261,0.0833,0.0417,0.0,0.375
normal_detailed_overconfident_0411.json,0,2130.833,49.18,1.793,71.0278,33.9897,63.892,4.431,153.697,0,0,1,30,0.5667,-0.498,-2.7578,0.4742,0.6096,-0.2138,-2.686,-3.414,0.0333,0.0,0.0,0.0
normal_detailed_slow_careful_0088.json,0,3516.509,74.691,0.0,140.6604,73.1606,133.18,0.0,259.372,0,4,1,25,0.875,1.5312,-1.9145,3.1033,0.9401,0.095,-2.219,1.149,0.04,0.0,0.0,0.16
cheat_various_cheater_slow_careful_0147.json,1,2581.552,58.717,2.282,86.0517,22.2518,82.283,53.309,122.083,0,2,2,30,0.9667,0.1432,-0.3178,1.0325,0.3169,0.1862,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_average_0292.json,0,3416.776,59.757,1.0,113.8925,51.4645,92.7005,46.513,222.068,0,8,3,30,0.7,0.7505,-0.3616,1.8606,0.5557,-0.0805,-2.686,4.586,0.0,0.0,0.0,0.2667
cheat_various_cheater_slow_careful_0393.json,1,2654.736,61.344,1.157,88.4912,23.9711,84.896,54.62,149.487,1,6,1,30,0.9667,0.2177,-0.3064,1.2677,0.3701,0.1862,-1.686,2.586,0.0,0.0,0.0333,0.2
cheat_various_cheater_tab_switcher_0253.json,1,2274.434,80.737,5.236,75.8145,16.9921,75.7115,48.022,111.213,17,4,1,30,0.9667,-0.0138,-1.0081,1.4677,0.6776,0.1862,14.314,0.586,0.0,0.0,0.5667,0.1333
normal_detailed_struggler_0210.json,0,3136.912,43.563,1.619,136.3875,109.5219,88.659,46.293,451.055,0,9,3,23,0.3913,0.8836,-0.5428,4.5766,1.283,-0.3847,-2.014,6.373,0.0,0.0,0.0,0.3913
cheat_various_cheater_tab_switcher_0316.json,1,2234.756,50.263,1.454,74.4919,16.7945,76.652,42.856,110.055,17,1,1,30,0.9,-0.1039,-1.1156,1.0893,0.6016,0.1195,14.314,-2.414,0.0,0.0,0.5667,0.0333
normal_detailed_average_0011.json,0,3365.698,66.102,2.142,112.1899,55.2635,92.363,51.34,234.26,0,4,3,30,0.7333,0.6315,-0.257,1.8518,0.5477,-0.0472,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_smart_0342.json,1,1960.311,41.257,1.842,65.3437,20.0742,64.4915,21.607,107.551,7,1,3,30,0.9667,-0.5134,-1.7804,0.1898,0.4275,0.1862,4.314,-2.414,0.0333,0.0333,0.2333,0.0333
normal_detailed_average_0284.json,0,3469.651,50.326,1.0,115.655,53.8867,101.1795,51.43,225.074,0,3,1,30,0.7333,0.7476,-0.3862,2.1145,0.5667,-0.0472,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_pre_knowledge_0327.json,1,1325.16,37.215,1.598,44.172,13.2097,41.6305,27.074,71.082,0,1,1,30,0.9667,-1.1893,-1.7072,-0.802,0.2676,0.1862,-2.686,-2.414,0.1333,0.1333,0.0,0.0333
normal_detailed_struggler_0206.json,0,2876.675,50.608,1.63,125.0728,119.614,93.203,3.807,470.449,0,12,4,23,0.2609,0.5818,-2.7727,5.3197,1.8645,-0.5194,-2.037,9.361,0.1304,0.0,0.0,0.5217
cheat_various_cheater_smart_0092.json,1,1967.587,64.82,1.829,65.5862,23.6435,67.19,23.786,122.47,4,2,1,30,0.9333,-0.515,-1.6588,1.091,0.6135,0.1528,1.314,-1.414,0.0333,0.0333,0.1333,0.0667
normal_detailed_average_0142.json,0,3494.559,42.989,1.468,116.4853,57.8256,96.7735,46.387,228.827,0,8,3,30,0.6333,0.7205,-0.5235,2.0115,0.5467,-0.1472,-2.686,4.586,0.0,0.0,0.0,0.2667
normal_detailed_overconfident_0145.json,0,1937.232,31.656,1.637,64.5744,31.7808,54.169,23.804,124.554,0,0,1,30,0.4,-0.7487,-1.6772,0.0065,0.463,-0.3805,-2.686,-3.414,0.0333,0.0,0.0,0.0
cheat_various_cheater_smart_0211.json,1,2005.361,35.736,1.469,66.8454,22.7502,65.0535,31.184,117.809,3,2,1,30,1.0,-0.5056,-1.2777,0.6281,0.4098,0.2195,0.314,-1.414,0.0,0.0,0.1,0.0667
cheat_various_cheater_smart_0354.json,1,2027.814,55.421,1.011,67.5938,18.3954,62.8535,33.204,109.536,5,1,2,30,0.9667,-0.4221,-1.1644,0.5723,0.3897,0.1862,2.314,-2.414,0.0,0.0,0.1667,0.0333
normal_detailed_average_0007.json,0,3519.035,61.534,2.037,117.3012,53.2924,96.33,46.841,219.568,1,5,3,30,0.6333,0.8335,-0.369,2.399,0.5883,-0.1472,-1.686,1.586,0.0,0.0,0.0333,0.1667
normal_detailed_average_0457.json,0,3325.76,66.81,1.42,110.8587,42.9596,103.083,50.048,185.83,0,6,2,30,0.6667,0.7219,-0.1648,1.9564,0.4978,-0.1138,-2.686,2.586,0.0,0.0,0.0,0.2
normal_detailed_average_0379.json,0,3245.553,42.944,1.0,108.1851,49.1885,94.23,43.944,229.6,0,4,2,30,0.6333,0.5884,-0.6573,1.6727,0.6079,-0.1472,-2.686,0.586,0.0,0.0,0.0,0.1333
